active date,change type,delete date,event,event object id,last change type,notify date,object,state,type
2025-03-23T13:38:57.000Z,new,,2172106,494427,new,,31956,active,vehicle
2025-03-23T16:11:40.000Z,new,,2136275,494428,new,,369,active,vehicle
2025-03-23T16:12:43.000Z,new,,2123984,494429,new,,387,active,vehicle
2025-03-23T16:13:24.000Z,new,,2176116,494430,new,,369,active,vehicle
2025-03-23T16:14:20.000Z,new,,2081695,494431,new,,369,active,vehicle
2025-03-23T16:14:27.000Z,new,,2081695,494432,new,,32102,active,vehicle
2025-03-23T16:36:20.000Z,new,,2144997,494433,new,,903,active,vehicle
2025-03-23T19:35:34.000Z,new,,2156249,494434,new,,Classroom,active,vehicle
2025-03-23T20:17:01.000Z,new,,2152947,494435,new,,330,active,vehicle
2025-03-23T20:17:11.000Z,new,,2152947,494436,new,,33798,active,vehicle
2025-03-23T23:25:38.000Z,new,,2135078,494437,new,,381,active,vehicle
2025-03-23T23:26:09.000Z,new,,2135241,494438,new,,381,active,vehicle
2025-03-23T23:26:40.000Z,new,,2135065,494439,new,,381,active,vehicle
2025-03-23T23:27:12.000Z,new,,2135077,494440,new,,381,active,vehicle
2025-03-23T23:27:39.000Z,new,,2135231,494441,new,,381,active,vehicle
2025-03-23T23:28:05.000Z,new,,2135063,494442,new,,381,active,vehicle
2025-03-23T23:28:36.000Z,new,,2135076,494443,new,,381,active,vehicle
2025-03-23T23:29:01.000Z,new,,2135240,494444,new,,381,active,vehicle
2025-03-24T08:53:13.000Z,new,,2179312,494445,new,,398,active,vehicle
2025-03-24T08:53:21.000Z,new,,2179312,494446,new,,33807,active,vehicle
2025-03-24T09:11:36.000Z,new,,2098052,494447,new,,GR23,active,vehicle
2025-03-24T09:12:31.000Z,new,,2098095,494448,new,,PL06,active,vehicle
2025-03-24T09:13:06.000Z,new,,2177309,494449,new,,EX22,active,vehicle
2025-03-24T09:13:42.000Z,new,,2179759,494450,new,,EX06,active,vehicle
2025-03-24T09:44:23.000Z,new,,2136102,494451,new,,356,active,vehicle
2025-03-24T09:44:30.000Z,new,,2136102,494452,new,,32101,active,vehicle
2025-03-24T09:45:54.000Z,new,,2131149,494453,new,,356,active,vehicle
2025-03-24T09:46:40.000Z,new,,2131149,494455,new,,33811 (Loaded Trailer),active,vehicle
2025-03-24T10:01:26.000Z,new,,2044029,494456,new,,Classroom,active,vehicle
2025-03-24T10:08:39.000Z,new,,2178657,494457,new,,354,active,vehicle
2025-03-24T10:08:55.000Z,new,,2178658,494458,new,,354,active,vehicle
2025-03-24T10:09:10.000Z,new,,2178674,494459,new,,354,active,vehicle
2025-03-24T10:12:44.000Z,new,,2046852,494460,new,,345,active,vehicle
2025-03-24T10:28:38.000Z,new,,2172455,494461,new,,346,active,vehicle
2025-03-24T10:28:44.000Z,new,,2172455,494462,new,,33901,active,vehicle
2025-03-24T10:29:02.000Z,new,,2090326,494463,new,,904,active,vehicle
2025-03-24T10:29:16.000Z,new,,2153301,494464,new,,904,active,vehicle
2025-03-24T10:29:30.000Z,new,,2090363,494465,new,,904,active,vehicle
2025-03-24T10:29:42.000Z,new,,2153302,494466,new,,904,active,vehicle
2025-03-24T10:29:56.000Z,new,,2153507,494467,new,,904,active,vehicle
2025-03-24T10:30:10.000Z,new,,2098040,494468,new,,GR23,active,vehicle
2025-03-24T10:30:13.000Z,new,,2155481,494469,new,,904,active,vehicle
2025-03-24T10:31:04.000Z,new,,2098039,494470,new,,GR23,active,vehicle
2025-03-24T10:32:48.000Z,new,,2098105,494471,new,,PL06,active,vehicle
2025-03-24T10:33:36.000Z,new,,2179737,494472,new,,EX06,active,vehicle
2025-03-24T10:34:30.000Z,new,,2098041,494473,new,,GR23,active,vehicle
2025-03-24T10:36:32.000Z,new,,2179772,494474,new,,EX06,active,vehicle
2025-03-24T10:37:13.000Z,new,,2111033,494475,new,,376,active,vehicle
2025-03-24T10:37:23.000Z,new,,2111033,494476,new,,33804,active,vehicle
2025-03-24T10:37:48.000Z,new,,2171644,494477,new,,376,active,vehicle
2025-03-24T10:38:14.000Z,new,,2171668,494478,new,,376,active,vehicle
2025-03-24T10:38:52.000Z,new,,2171707,494479,new,,376,active,vehicle
2025-03-24T10:41:23.000Z,new,,2185128,494480,new,,395,active,vehicle
2025-03-24T10:41:39.000Z,new,,2185124,494481,new,,381,active,vehicle
2025-03-24T10:41:53.000Z,new,,2185124,494482,new,,33815,active,vehicle
2025-03-24T10:59:14.000Z,new,,2169013,494483,new,,381,active,vehicle
2025-03-24T10:59:22.000Z,new,,2169013,494484,new,,33815,active,vehicle
2025-03-24T10:59:48.000Z,new,,2185109,494485,new,,327,active,vehicle
2025-03-24T11:02:21.000Z,new,,2040394,494486,new,,331,active,vehicle
2025-03-24T11:02:28.000Z,new,,2040394,494487,new,,33902,active,vehicle
2025-03-24T11:05:06.000Z,new,,2169257,494488,new,,395,active,vehicle
2025-03-24T11:05:35.000Z,new,,2149616,494489,new,,332,active,vehicle
2025-03-24T11:06:00.000Z,new,,2169257,494490,new,,33805,active,vehicle
2025-03-24T11:08:17.000Z,new,,2069997,494491,new,,361,active,vehicle
2025-03-24T11:08:26.000Z,new,,2069997,494492,new,,31957,active,vehicle
2025-03-24T11:08:28.000Z,new,,2153508,494493,new,,332,active,vehicle
2025-03-24T11:09:38.000Z,new,,2121046,494494,new,,335,active,vehicle
2025-03-24T11:10:48.000Z,new,,2172633,494495,new,,398,active,vehicle
2025-03-24T11:11:01.000Z,new,,2172633,494496,new,,33807,active,vehicle
2025-03-24T11:13:06.000Z,new,,2179375,494499,new,,374,active,vehicle
2025-03-24T11:13:23.000Z,new,,2149294,494500,new,,332,active,vehicle
2025-03-24T11:19:25.000Z,new,2025-03-24T11:19:06.000Z,2115168,494501,new,,330,active,vehicle
2025-03-24T11:13:29.000Z,new,,2149294,494502,new,,33838,active,vehicle
2025-03-24T11:14:14.000Z,new,,2098006,494503,new,,374,active,vehicle
2025-03-24T11:14:39.000Z,new,,2159050,494504,new,,332,active,vehicle
2025-03-24T11:14:50.000Z,new,,2159050,494505,new,,33838,active,vehicle
2025-03-24T11:15:41.000Z,new,,2134272,494508,new,,345,active,vehicle
2025-03-24T11:15:54.000Z,new,,2134272,494509,new,,33806 (Loaded Trailer),active,vehicle
2025-03-24T11:19:13.000Z,new,,2115168,494510,new,,31481,active,vehicle
2025-03-24T11:19:52.000Z,new,,2085896,494512,new,,4004,active,vehicle
2025-03-24T11:20:15.000Z,new,,2080080,494513,new,,372,active,vehicle
2025-03-24T11:22:37.000Z,new,,2165466,494514,new,,393,active,vehicle
2025-03-24T11:22:48.000Z,new,,2165466,494525,new,,33834,active,vehicle
2025-03-24T11:29:22.000Z,new,,2080114,494526,new,,908,active,vehicle
2025-03-24T11:30:26.000Z,new,,2164046,494527,new,,358,active,vehicle
2025-03-24T11:30:34.000Z,new,,2080114,494528,new,,33837,active,vehicle
2025-03-24T11:30:57.000Z,new,,2164046,494529,new,,33808,active,vehicle
2025-03-24T11:38:02.000Z,new,,2123050,494530,new,,903,active,vehicle
2025-03-24T11:40:10.000Z,new,,2121884,494531,new,,487034 (Loaded Trailer),active,vehicle
2025-03-24T11:40:30.000Z,new,,2138586,494532,new,,DUMP 41,active,vehicle
2025-03-24T11:43:14.000Z,new,,2168938,494533,new,,907,active,vehicle
2025-03-24T11:43:22.000Z,new,,2168938,494534,new,,33805,active,vehicle
2025-03-24T11:44:20.000Z,new,,2152827,494535,new,,399,active,vehicle
2025-03-24T11:44:27.000Z,new,,2152827,494536,new,,31620,active,vehicle
2025-03-24T11:48:10.000Z,new,,2169135,494537,new,,327,active,vehicle
2025-03-24T11:48:17.000Z,new,,2169135,494538,new,,31578 (Loaded Trailer),active,vehicle
2025-03-24T11:48:38.000Z,new,,2169134,494539,new,,327,active,vehicle
2025-03-24T11:48:44.000Z,new,,2169134,494540,new,,31578 (Loaded Trailer),active,vehicle
2025-03-24T11:49:16.000Z,new,,2177247,494541,new,,EX22,active,vehicle
2025-03-24T11:49:48.000Z,new,,1949224,494542,new,,GR24,active,vehicle
2025-03-24T11:50:23.000Z,new,,2128114,494543,new,,GR24,active,vehicle
2025-03-24T11:50:28.000Z,new,,2018333,494544,new,,Classroom,active,vehicle
2025-03-24T11:52:51.000Z,new,,2128291,494545,new,,BH18,active,vehicle
2025-03-24T11:53:16.000Z,new,,2135479,494546,new,,EX27,active,vehicle
2025-03-24T11:53:46.000Z,new,,2163917,494547,new,,BH18,active,vehicle
2025-03-24T11:54:31.000Z,new,,2177189,494548,new,,EX27,active,vehicle
2025-03-24T11:57:48.000Z,new,,2098436,494549,new,,320,active,vehicle
2025-03-24T11:58:31.000Z,new,,2171516,494550,new,,320,active,vehicle
2025-03-24T12:00:24.000Z,new,,2115381,494551,new,,Classroom,active,vehicle
2025-03-24T12:05:31.000Z,new,,2080869,494552,new,,342,active,vehicle
2025-03-24T12:05:39.000Z,new,,2080869,494553,new,,31632,active,vehicle
2025-03-24T12:09:03.000Z,new,,2052303,494554,new,,406,active,vehicle
2025-03-24T12:09:59.000Z,new,,2098456,494555,new,,342,active,vehicle
2025-03-24T12:10:04.000Z,new,,2098456,494556,new,,31632,active,vehicle
2025-03-24T12:10:09.000Z,new,,2153280,494557,new,,Observation,active,vehicle
2025-03-24T12:10:20.000Z,new,,2071612,494558,new,,324,active,vehicle
2025-03-24T12:12:25.000Z,new,,2153369,494559,new,,Observation,active,vehicle
2025-03-24T12:13:17.000Z,new,,2129185,494560,new,,342,active,vehicle
2025-03-24T12:13:43.000Z,new,,2095980,494562,new,,342,active,vehicle
2025-03-24T12:14:09.000Z,new,,2095980,494564,new,,31632,active,vehicle
2025-03-24T12:16:04.000Z,new,,2023171,494566,new,,342,active,vehicle
2025-03-24T12:16:28.000Z,new,,1839480,494567,new,,903,active,vehicle
2025-03-24T12:16:36.000Z,new,,1839480,494569,new,,31632,active,vehicle
2025-03-24T12:17:28.000Z,new,,1848680,494570,new,,342,active,vehicle
2025-03-24T12:17:51.000Z,new,,2008138,494571,new,,342,active,vehicle
2025-03-24T12:17:58.000Z,new,,2008138,494572,new,,31632,active,vehicle
2025-03-24T12:18:51.000Z,new,,2137076,494573,new,,342,active,vehicle
2025-03-24T12:19:22.000Z,new,,2123818,494584,new,,342,active,vehicle
2025-03-24T12:20:56.000Z,new,,2099907,494585,new,,342,active,vehicle
2025-03-24T12:21:01.000Z,new,,2099907,494586,new,,31632,active,vehicle
2025-03-24T12:21:42.000Z,new,,2181174,494589,new,,356,active,vehicle
2025-03-24T12:21:44.000Z,new,,2171848,494590,new,,BH37,active,vehicle
2025-03-24T12:21:49.000Z,new,,2181174,494591,new,,32101,active,vehicle
2025-03-24T12:22:56.000Z,new,,2155851,494613,new,,342,active,vehicle
2025-03-24T12:22:58.000Z,new,,2171849,494614,new,,BH37,active,vehicle
2025-03-24T12:23:23.000Z,new,,2139022,494617,new,,367,active,vehicle
2025-03-24T12:23:27.000Z,new,,2113835,494618,new,,342,active,vehicle
2025-03-24T12:23:29.000Z,new,,2139022,494619,new,,31533,active,vehicle
2025-03-24T12:23:55.000Z,new,,2100977,494621,new,,342,active,vehicle
2025-03-24T12:24:00.000Z,new,,2100977,494622,new,,31632,active,vehicle
2025-03-24T12:25:28.000Z,new,,2139036,494623,new,,367,active,vehicle
2025-03-24T12:25:30.000Z,new,,2101706,494624,new,,Observation,active,vehicle
2025-03-24T12:25:52.000Z,new,,2118661,494625,new,,GR22,active,vehicle
2025-03-24T12:26:40.000Z,new,,2123846,494626,new,,342,active,vehicle
2025-03-24T12:26:46.000Z,new,,2123846,494627,new,,31632,active,vehicle
2025-03-24T12:27:44.000Z,new,,2080860,494629,new,,342,active,vehicle
2025-03-24T12:28:37.000Z,new,,2113832,494630,new,,342,active,vehicle
2025-03-24T12:28:51.000Z,new,,2024726,494632,new,,331,active,vehicle
2025-03-24T12:28:58.000Z,new,,2024726,494633,new,,33902,active,vehicle
2025-03-24T12:30:08.000Z,new,,2101513,494634,new,,BH35,active,vehicle
2025-03-24T12:31:07.000Z,new,,2113832,494635,new,,487034 (Loaded Trailer),active,vehicle
2025-03-24T12:34:18.000Z,new,2025-03-24T12:33:56.000Z,2113739,494636,new,,342,active,vehicle
2025-03-24T12:34:13.000Z,new,,2113739,494638,new,,487034 (Loaded Trailer),active,vehicle
2025-03-24T12:34:46.000Z,new,,2113741,494640,new,,342,active,vehicle
2025-03-24T12:34:55.000Z,new,,2129293,494642,new,,342,active,vehicle
2025-03-24T12:35:12.000Z,new,,2179760,494643,new,,EX06,active,vehicle
2025-03-24T12:35:23.000Z,new,,2129209,494644,new,,364,active,vehicle
2025-03-24T12:35:28.000Z,new,,1874649,494645,new,,325,active,vehicle
2025-03-24T12:35:35.000Z,new,,2113741,494646,new,,487034 (Loaded Trailer),active,vehicle
2025-03-24T12:35:53.000Z,new,,1874649,494647,new,,33821,active,vehicle
2025-03-24T12:38:08.000Z,new,,1976342,494648,new,,342,active,vehicle
2025-03-24T12:38:17.000Z,new,,1976342,494649,new,,31632,active,vehicle
2025-03-24T12:38:43.000Z,new,,1976341,494650,new,,342,active,vehicle
2025-03-24T12:39:44.000Z,new,,1976343,494652,new,,352,active,vehicle
2025-03-24T12:40:07.000Z,new,,1980373,494653,new,,342,active,vehicle
2025-03-24T12:40:50.000Z,new,,2092639,494654,new,,342,active,vehicle
2025-03-24T12:41:17.000Z,new,,2123050,494655,new,,31632,active,vehicle
2025-03-24T12:41:54.000Z,new,,2098004,494656,new,,345,active,vehicle
2025-03-24T12:41:59.000Z,new,,2098004,494657,new,,33806 (Loaded Trailer),active,vehicle
2025-03-24T12:42:10.000Z,new,,2156217,494658,new,,330,active,vehicle
2025-03-24T12:42:22.000Z,new,,2171667,494659,new,,345,active,vehicle
2025-03-24T12:44:36.000Z,new,,2122011,494660,new,,31481,active,vehicle
2025-03-24T12:44:41.000Z,new,,2122011,494661,new,,330,active,vehicle
2025-03-24T12:45:03.000Z,new,,2077648,494662,new,,BH40,active,vehicle
2025-03-24T12:45:35.000Z,new,,2115809,494663,new,,BH40,active,vehicle
2025-03-24T12:47:32.000Z,new,,2118775,494664,new,,PL04,active,vehicle
2025-03-24T12:48:18.000Z,new,,2129086,494665,new,,EX37,active,vehicle
2025-03-24T12:48:30.000Z,new,,2118663,494666,new,,GR22,active,vehicle
2025-03-24T12:49:40.000Z,new,,2118815,494667,new,,Observation,active,vehicle
2025-03-24T12:49:41.000Z,new,,2109466,494668,new,,EX37,active,vehicle
2025-03-24T12:50:02.000Z,new,,2101286,494669,new,,BH35,active,vehicle
2025-03-24T12:51:17.000Z,new,,2118651,494670,new,,BD15,active,vehicle
2025-03-24T12:53:20.000Z,new,,2118672,494671,new,,Observation,active,vehicle
2025-03-24T12:53:43.000Z,new,,2118805,494672,new,,BD15,active,vehicle
2025-03-24T12:54:02.000Z,new,,2095979,494673,new,,31956,active,vehicle
2025-03-24T12:54:48.000Z,new,,2101515,494674,new,,BH35,active,vehicle
2025-03-24T12:54:56.000Z,new,,2013778,494675,new,,375,active,vehicle
2025-03-24T12:55:12.000Z,new,,2013778,494676,new,,31522,active,vehicle
2025-03-24T12:55:33.000Z,new,,2187316,494677,new,,375,active,vehicle
2025-03-24T12:55:39.000Z,new,,2187316,494678,new,,31522,active,vehicle
2025-03-24T12:55:52.000Z,new,,2166872,494679,new,,PL04,active,vehicle
2025-03-24T12:58:30.000Z,new,,1948478,494682,new,,325,active,vehicle
2025-03-24T12:59:15.000Z,new,,2181440,494683,new,,383,active,vehicle
2025-03-24T12:59:26.000Z,new,,2181440,494685,new,,31521,active,vehicle
2025-03-24T13:01:15.000Z,new,,2155977,494686,new,,325,active,vehicle
2025-03-24T13:03:48.000Z,new,,2085900,494687,new,,4004,active,vehicle
2025-03-24T13:04:21.000Z,new,,2085902,494688,new,,4004,active,vehicle
2025-03-24T13:10:05.000Z,new,,2152959,494689,new,,EX28,active,vehicle
2025-03-24T13:11:02.000Z,new,,2153343,494690,new,,GR37,active,vehicle
2025-03-24T13:11:48.000Z,new,,2153434,494691,new,,BH22,active,vehicle
2025-03-24T13:13:39.000Z,new,,2169824,494692,new,,393,active,vehicle
2025-03-24T13:13:46.000Z,new,,2169824,494693,new,,33834,active,vehicle
2025-03-24T13:21:04.000Z,new,,2131222,494694,new,,905,active,vehicle
2025-03-24T13:32:12.000Z,new,,2163674,494701,new,,393,active,vehicle
2025-03-24T13:32:21.000Z,new,,2163674,494702,new,,31642 (Loaded Trailer),active,vehicle
2025-03-24T13:32:37.000Z,new,,2181312,494703,new,,GR42,active,vehicle
2025-03-24T13:32:46.000Z,new,,2156217,494704,new,,31481,active,vehicle
2025-03-24T13:42:32.000Z,new,,2169216,494708,new,,395,active,vehicle
2025-03-24T13:43:04.000Z,new,,2169285,494709,new,,395,active,vehicle
2025-03-24T13:43:32.000Z,new,,2123978,494710,new,,369,active,vehicle
2025-03-24T13:43:39.000Z,new,,2123978,494711,new,,32102,active,vehicle
2025-03-24T13:44:52.000Z,new,,2152826,494712,new,,399,active,vehicle
2025-03-24T13:44:58.000Z,new,,2152826,494713,new,,33798,active,vehicle
2025-03-24T13:48:49.000Z,new,,2136873,494716,new,,406,active,vehicle
2025-03-24T13:51:07.000Z,new,,2030520,494722,new,,376,active,vehicle
2025-03-24T13:51:16.000Z,new,,2189119,494723,new,,406,active,vehicle
2025-03-24T13:51:16.000Z,new,,2030520,494724,new,,33811 (Loaded Trailer),active,vehicle
2025-03-24T13:51:23.000Z,new,,2189119,494727,new,,31642 (Loaded Trailer),active,vehicle
2025-03-24T13:52:53.000Z,new,,1941762,494728,new,,406,active,vehicle
2025-03-24T13:53:04.000Z,new,,1941762,494729,new,,31642 (Loaded Trailer),active,vehicle
2025-03-24T14:00:03.000Z,new,,2098112,494732,new,,358,active,vehicle
2025-03-24T14:02:27.000Z,new,,2149321,494733,new,,332,active,vehicle
2025-03-24T14:02:34.000Z,new,,2178676,494734,new,,374,active,vehicle
2025-03-24T14:02:54.000Z,new,,2172716,494735,new,,398,active,vehicle
2025-03-24T14:04:49.000Z,new,,2131142,494736,new,,PL10,active,vehicle
2025-03-24T14:07:31.000Z,new,,2152736,494737,new,,338,active,vehicle
2025-03-24T14:07:44.000Z,new,,2156200,494738,new,,323,active,vehicle
2025-03-24T14:07:53.000Z,new,,2156200,494739,new,,33819 (Loaded Trailer),active,vehicle
2025-03-24T14:08:35.000Z,new,,2181437,494740,new,,365,active,vehicle
2025-03-24T14:08:54.000Z,new,,2181437,494741,new,,33799 (Loaded Trailer),active,vehicle
2025-03-24T14:09:05.000Z,new,,2165990,494743,new,,335,active,vehicle
2025-03-24T14:09:06.000Z,new,,2169258,494744,new,,395,active,vehicle
2025-03-24T14:09:15.000Z,new,,2169258,494745,new,,33805,active,vehicle
2025-03-24T14:09:16.000Z,new,,2110490,494746,new,,908,active,vehicle
2025-03-24T14:09:18.000Z,new,,2098436,494747,new,,31576,active,vehicle
2025-03-24T14:09:22.000Z,new,,2110490,494748,new,,33837,active,vehicle
2025-03-24T14:09:58.000Z,new,,2098307,494749,new,,320,active,vehicle
2025-03-24T14:10:06.000Z,new,,2098307,494750,new,,31576,active,vehicle
2025-03-24T14:10:14.000Z,new,,2189167,494751,new,,395,active,vehicle
2025-03-24T14:10:21.000Z,new,,2189167,494752,new,,33805,active,vehicle
2025-03-24T14:10:43.000Z,new,,2163748,494753,new,,Do Not Use,active,vehicle
2025-03-24T14:11:25.000Z,new,,2163750,494754,new,,335,active,vehicle
2025-03-24T14:12:16.000Z,new,,2008176,494755,new,,EX18,active,vehicle
2025-03-24T14:13:47.000Z,new,,2181811,494756,new,,BD30,active,vehicle
2025-03-24T14:14:29.000Z,new,,2181442,494757,new,,361,active,vehicle
2025-03-24T14:14:37.000Z,new,,2181688,494758,new,,EX42,active,vehicle
2025-03-24T14:14:49.000Z,new,,2181442,494761,new,,31957,active,vehicle
2025-03-24T14:15:17.000Z,new,,2181802,494762,new,,BH31,active,vehicle
2025-03-24T14:16:58.000Z,new,,2181473,494763,new,,361,active,vehicle
2025-03-24T14:17:03.000Z,new,,2152857,494764,new,,399,active,vehicle
2025-03-24T14:17:12.000Z,new,,2152857,494765,new,,33798,active,vehicle
2025-03-24T14:17:14.000Z,new,,2181473,494766,new,,31957,active,vehicle
2025-03-24T14:22:29.000Z,new,,2181367,494767,new,,398,active,vehicle
2025-03-24T14:22:38.000Z,new,,2181367,494768,new,,33807,active,vehicle
2025-03-24T14:23:18.000Z,new,,2115364,494769,new,,323,active,vehicle
2025-03-24T14:23:44.000Z,new,,2115364,494770,new,,33814 (Loaded Trailer),active,vehicle
2025-03-24T14:25:06.000Z,new,,2121911,494771,new,,BH35,active,vehicle
2025-03-24T14:27:05.000Z,new,,1949279,494773,new,,372,active,vehicle
2025-03-24T14:27:08.000Z,new,,2121046,494774,new,,31641 (Loaded Trailer),active,vehicle
2025-03-24T14:27:18.000Z,new,,1949279,494776,new,,33802 (Loaded Trailer),active,vehicle
2025-03-24T14:28:44.000Z,new,,2111179,494785,new,,376,active,vehicle
2025-03-24T14:28:51.000Z,new,,1912198,494787,new,,Do Not Use,active,vehicle
2025-03-24T14:28:51.000Z,new,,2111179,494788,new,,33811 (Loaded Trailer),active,vehicle
2025-03-24T14:29:29.000Z,new,,2171111,494793,new,,Do Not Use,active,vehicle
2025-03-24T14:30:04.000Z,new,,2163716,494794,new,,393,active,vehicle
2025-03-24T14:30:13.000Z,new,,2171733,494795,new,,PL02,active,vehicle
2025-03-24T14:30:25.000Z,new,,2163716,494796,new,,31642 (Loaded Trailer),active,vehicle
2025-03-24T14:31:18.000Z,new,,2163918,494799,new,,BH18,active,vehicle
2025-03-24T14:31:47.000Z,new,,1992069,494800,new,,325,active,vehicle
2025-03-24T14:32:45.000Z,new,,2174412,494803,new,,BH18,active,vehicle
2025-03-24T14:33:11.000Z,new,,2177185,494804,new,,EX27,active,vehicle
2025-03-24T14:34:20.000Z,new,,2156839,494807,new,,323,active,vehicle
2025-03-24T14:34:40.000Z,new,,2156839,494810,new,,33819 (Loaded Trailer),active,vehicle
2025-03-24T14:34:44.000Z,new,,2168965,494811,new,,907,active,vehicle
2025-03-24T14:35:13.000Z,new,,2156839,494812,new,,Do Not Use,active,vehicle
2025-03-24T14:35:59.000Z,new,,2162327,494817,new,,5ton13,active,vehicle
2025-03-24T14:39:58.000Z,new,,2177341,494821,new,,GR23,active,vehicle
2025-03-24T14:42:22.000Z,new,,2163750,494825,new,,31641 (Loaded Trailer),active,vehicle
2025-03-24T14:42:44.000Z,new,,2106361,494826,new,,364,active,vehicle
2025-03-24T14:44:44.000Z,new,,2091754,494827,new,,EX27,active,vehicle
2025-03-24T14:48:10.000Z,new,,2106361,494829,new,,31956,active,vehicle
2025-03-24T14:53:54.000Z,new,,2150064,494830,new,,EX20,active,vehicle
2025-03-24T14:58:05.000Z,new,,2158557,494831,new,,EX20,active,vehicle
2025-03-24T14:58:58.000Z,new,,2158957,494832,new,,BH20,active,vehicle
2025-03-24T15:00:18.000Z,new,,2007826,494833,new,,GR42,active,vehicle
2025-03-24T15:12:15.000Z,new,,1986090,494845,new,,906,active,vehicle
2025-03-24T15:13:18.000Z,new,,2110021,494846,new,,906,active,vehicle
2025-03-24T15:16:11.000Z,new,,2179732,494847,new,,EX06,active,vehicle
2025-03-24T15:16:43.000Z,new,,2098112,494850,new,,33808,active,vehicle
2025-03-24T15:26:32.000Z,new,,2159051,494854,new,,PL10,active,vehicle
2025-03-24T15:33:26.000Z,new,,2033374,494859,new,,331,active,vehicle
2025-03-24T15:33:32.000Z,new,,2033374,494860,new,,33902,active,vehicle
2025-03-24T15:40:40.000Z,new,,2153103,494866,new,,EX28,active,vehicle
2025-03-24T15:41:47.000Z,new,,2153344,494867,new,,GR37,active,vehicle
2025-03-24T15:42:40.000Z,new,,2153435,494868,new,,BH22,active,vehicle
2025-03-24T15:43:48.000Z,new,,2153739,494869,new,,BD43,active,vehicle
2025-03-24T15:57:51.000Z,new,,2114933,494873,new,,368,active,vehicle
2025-03-24T15:58:33.000Z,new,,2180819,494874,new,,368,active,vehicle
2025-03-24T15:58:58.000Z,new,,2158511,494875,new,,368,active,vehicle
2025-03-24T15:59:32.000Z,new,,2135179,494876,new,,903,active,vehicle
2025-03-24T16:00:45.000Z,new,,2171352,494879,new,,368,active,vehicle
2025-03-24T16:06:49.000Z,new,,2131232,494886,new,,905,active,vehicle
2025-03-24T16:12:06.000Z,new,,2173901,494887,new,,908,active,vehicle
2025-03-24T16:12:13.000Z,new,,2173901,494888,new,,33837,active,vehicle
2025-03-24T16:30:12.000Z,new,,2168960,494922,new,,907,active,vehicle
2025-03-24T16:30:19.000Z,new,,2168960,494923,new,,33801 (Loaded Trailer),active,vehicle
2025-03-24T16:43:58.000Z,new,,2006747,494946,new,,DUMP 38,active,vehicle
2025-03-24T16:45:09.000Z,new,,2115361,494948,new,,323,active,vehicle
2025-03-24T16:45:57.000Z,new,,2115361,494950,new,,33819 (Loaded Trailer),active,vehicle
2025-03-24T16:46:16.000Z,new,,2163523,494951,new,,DUMP 38,active,vehicle
2025-03-24T16:46:51.000Z,new,,2180828,494952,new,,369,active,vehicle
2025-03-24T16:48:42.000Z,new,,2081696,494955,new,,369,active,vehicle
2025-03-24T16:48:55.000Z,new,,2081696,494956,new,,32102,active,vehicle
2025-03-24T16:48:59.000Z,new,,2008609,494957,new,,DUMP 38,active,vehicle
2025-03-24T16:50:40.000Z,new,,2176212,494968,new,,369,active,vehicle
2025-03-24T16:50:47.000Z,new,,2158072,494969,new,,GR45,active,vehicle
2025-03-24T16:54:29.000Z,new,,1991761,494972,new,,BH35,active,vehicle
2025-03-24T16:55:48.000Z,new,,2158179,494973,new,,BD20,active,vehicle
2025-03-24T16:57:14.000Z,new,,2062273,494974,new,,324,active,vehicle
2025-03-24T16:57:33.000Z,new,,2062273,494975,new,,31624,active,vehicle
2025-03-24T16:58:27.000Z,new,,2158180,494976,new,,BD20,active,vehicle
2025-03-24T16:59:02.000Z,new,,2152738,494977,new,,338,active,vehicle
2025-03-24T17:00:08.000Z,new,,2149614,494978,new,,332,active,vehicle
2025-03-24T17:00:51.000Z,new,,2149491,494981,new,,332,active,vehicle
2025-03-24T17:01:58.000Z,new,,2071612,494982,new,,31624,active,vehicle
2025-03-24T17:02:08.000Z,new,,2121910,494983,new,,372,active,vehicle
2025-03-24T17:02:50.000Z,new,,2008187,494984,new,,EX18,active,vehicle
2025-03-24T17:03:28.000Z,new,2025-03-24T17:03:26.000Z,2131233,494985,new,,902,active,vehicle
2025-03-24T17:04:43.000Z,new,,2142690,494988,new,,BH20,active,vehicle
2025-03-24T17:07:15.000Z,new,,2169292,494989,new,,395,active,vehicle
2025-03-24T17:07:42.000Z,new,,1991736,494993,new,,372,active,vehicle
2025-03-24T17:07:52.000Z,new,,2169212,494994,new,,395,active,vehicle
2025-03-24T17:07:55.000Z,new,,1991736,494995,new,,33837,active,vehicle
2025-03-24T17:08:04.000Z,new,,2169212,494998,new,,33805,active,vehicle
2025-03-24T17:08:35.000Z,new,,2142695,495001,new,,BH20,active,vehicle
2025-03-24T17:08:36.000Z,new,,2157246,495002,new,,323,active,vehicle
2025-03-24T17:08:51.000Z,new,,2157246,495006,new,,33819 (Loaded Trailer),active,vehicle
2025-03-24T17:09:41.000Z,new,,2169014,495011,new,,381,active,vehicle
2025-03-24T17:09:51.000Z,new,,2169014,495012,new,,33815,active,vehicle
2025-03-24T17:09:54.000Z,new,,2171318,495013,new,,GR24,active,vehicle
2025-03-24T17:10:34.000Z,new,,2169268,495014,new,,395,active,vehicle
2025-03-24T17:10:35.000Z,new,,2169020,495015,new,,381,active,vehicle
2025-03-24T17:10:45.000Z,new,,2165772,495016,new,,BH18,active,vehicle
